route_id,guid,geom,x,y,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation
C19-RO02b,62,010100002031BF0D00188A1CD31CA453C0BDB6126B7A00D3BF,-78.5642593172746,-0.296904186786246,10324.597492642,865.207936649,0,tertiary,9984.882496963,0,3754.95618311,1,10.946762978,0,53.963879928,0,509.809396998,0,633.022582345,924.87023693,0,348.541944486,0,68.064745744,0,613.458859698,0,65.028463905,0,845.933218829,597.770489431,0,256.92292668,res.bajo consumo,0,115.819241207,89.9649047851562,2950.00317382812
C19-RO02,63,010100002031BF0D0029B3772B1CA453C0753DD9554EFFD2BF,-78.5642193478531,-0.296832641445654,10315.519164731,856.966590491,0,tertiary,9975.816007746,0,3745.871543566,1,1.834064082,1,44.851190681,0,514.564688529,0,632.43525984,918.895689946,0,340.026967517,0,76.950793922,0,608.841096868,0,55.935577119,0,837.030401056,592.752789063,0,266.033029,res.bajo consumo,0,108.370661725,89.9649047851562,2950.00317382812
C23-RO02,64,010100002031BF0D00D5A0858019A453C0945F768BE950D2BF,-78.5640565209354,-0.286188493913408,9348.733909649,966.747697466,0,tertiary,9019.961417071,0,2705.412684644,1,22.314604944,0,131.497593088,1,37.307348161,0,165.300265396,1230.914246611,0,969.230526221,1,40.409805835,0,881.240902553,0,139.694582365,0,442.994199202,131.497684396,0,629.188499119,res.bajo consumo,0,143.056051934,89.9902801513672,2928.25927734375
C23-RO05,65,010100002031BF0D00F3A71C4018A453C01A8ECABE9B51D2BF,-78.5639801292271,-0.286230980224191,9347.20541415,957.417691665,0,tertiary,9018.26126105,0,2704.451933908,1,32.03401772,0,121.818163512,1,46.324547389,0,165.182718897,1221.453791027,0,967.920532749,1,33.330845784,0,871.865770465,0,145.87783723,0,434.653352591,121.818255102,0,619.77179527,res.bajo consumo,0,150.882067812,89.9902114868164,2929.9765625
C23-RO01,66,010100002031BF0D00EA33448116A453C074A6BE439452D2BF,-78.563873592953,-0.286290231854401,9345.09022906,944.419140206,0,tertiary,9015.907175728,0,2703.169852096,1,45.588924574,0,108.331205203,0,59.271924956,0,165.971817766,1208.267060428,0,966.253911183,1,26.428044311,0,858.803952755,0,155.107644521,0,423.119446001,108.331297261,0,606.655167431,res.bajo consumo,0,162.138794302,89.9902114868164,2928.24194335938
R19-RO01b,67,010100002031BF0D007E51093E16A453C0DB799B0390F4D2BF,-78.5638575640678,-0.296176913759977,10232.601397287,782.758704567,0,tertiary,9893.013679588,0,3662.825682679,2,9.881227411,1,38.423802665,0,563.355669795,0,633.587537999,867.187408142,0,264.27575356,0,159.388527605,0,572.07288667,0.365540121348229,4.750498714,0,755.802124175,542.868497899,0,349.297215796,comercial,0,64.195364103,89.9919967651367,2946.857421875
C19-RO03,68,010100002031BF0D00409FA23016A453C09DCA906E77F4D2BF,-78.5638543689829,-0.296171052908145,10231.862717982,782.107273108,0,tertiary,9892.276091072,0,3662.085252954,2,9.139729779,1,39.166045125,0,563.829762777,0,633.650746037,866.751656677,0,263.622751487,0,160.127564307,0,571.792535979,0.368821827368057,4.767118752,0,755.079263576,542.241277014,0,350.039432275,comercial,0,64.148102155,89.9919967651367,2946.857421875
C19-RO02b,69,010100002031BF0D008224F9AD15A453C073F60EC187F3D2BF,-78.5638232167276,-0.29611390927662,10224.660580712,775.764330367,0,tertiary,9885.084598546,0,3654.866060546,2,1.940310186,1,46.402956232,0,568.482264772,0,634.312217146,862.524993225,0,257.281309692,0,167.334702099,0,569.102598378,0.39792257832733,4.929165049,0,748.033322323,536.141236295,0,357.276090659,comercial,0,64.137215147,89.9919967651367,2946.857421875
C19-RO02,70,010100002031BF0D00D083740415A453C0F3AF6CE35CF2D2BF,-78.5637828004685,-0.296042654127404,10215.581706583,767.729294123,0,tertiary,9876.017003762,0,3645.791568871,2,7.220044997,0,55.511172153,0,574.297694889,0,635.108454004,857.137374966,0,249.292755896,0,176.395529841,0,565.687143994,0.425932548140531,4.979763084,0,739.206843024,528.5893071,0,366.382182427,comercial,0,65.424420848,89.9919967651367,2946.857421875
C23-RO03,71,010100002031BF0D005F9739FE0FA453C0E3DEEC218C55D2BF,-78.5634761392989,-0.2864713984777,9333.86058966,899.298264858,0,tertiary,9003.839935507,0,2695.276592421,0,59.793060456,0,59.793004642,0,107.385799725,0,181.039708889,1162.182544406,0,952.052543465,1,49.340209757,0,813.395547074,0,194.548897564,0,385.299008398,59.793097519,0,558.919232183,res.bajo consumo,0,206.311696554,89.9902420043945,2927.42553710938
R19-RO01b,72,010100002031BF0D008722DFE90EA453C06CF3DC9CB8E7D2BF,-78.563410251527,-0.295393136202441,10132.567675225,695.30527853,0,tertiary,9793.101469557,0,3562.891740193,4,8.648839376,0,115.638826936,0,630.793653038,0,647.908775946,810.639290437,0,180.97270356,0,259.343800103,0,540.226986936,0.396918588167404,5.040118607,0,658.998327704,460.490959295,0,449.612189009,comercial,0,116.389694962,89.990364074707,2939.99609375
C19-RO03,73,010100002031BF0D00679E99DB0EA453C031DA8CAB9FE7D2BF,-78.5634068489249,-0.295387189416405,10131.808165112,694.654217679,0,tertiary,9792.342880424,0,3562.133196294,4,9.409861615,0,114.876994199,0,631.338516329,0,648.074906367,810.241693879,0,180.406067688,0,260.10376602,0,540.048530206,0.393939390219064,5.041466373,0,658.267677614,459.867662817,0,450.373826646,comercial,0,117.026735168,89.990364074707,2939.99609375
C19-RO02b,74,010100002031BF0D0072060A540EA453C025CC7BBFB2E6D2BF,-78.5633745286848,-0.295330702777564,10124.593836338,688.481332639,0,tertiary,9785.137307527,0,3554.928098179,5,16.642310668,0,107.640592497,0,636.536210243,0,649.695353811,806.491160651,0,175.097635858,0,267.322974228,0,538.404230638,0.362488872523192,5.054268416,0,651.331027465,453.947166794,0,457.608415412,comercial,0,123.148485887,89.990364074707,2939.99609375
C19-RO02,75,010100002031BF0D00F3CF75A90DA453C0EA3FCC9F88E5D2BF,-78.5633338594924,-0.295259624531353,10115.515949833,680.743639116,0,tertiary,9776.070458623,0,3545.861963493,5,21.693691886,0,98.534905445,0,643.132579345,0,651.842825735,801.839661352,0,168.621863352,0,276.408330067,0,536.466726172,0.316945233411028,5.070377425,0,642.611900864,446.497290478,0,466.711924379,comercial,0,130.976295341,89.990364074707,2939.99609375
C23-RO02,76,010100002031BF0D009724AE1D0CA453C0A148B55B1B57D2BF,-78.563239498197,-0.286566581305246,9326.170291629,873.649886164,0,tertiary,8995.669374254,0,2689.796296,2,31.43145789,1,31.431401756,0,135.712047519,0,196.023454332,1135.818307153,0,937.011560701,0,75.454928807,0,787.565253678,0,219.849891574,0,365.307698813,31.431494724,0,530.884290872,res.bajo consumo,0,233.311326069,89.9902420043945,2927.42553710938
C23-RO05,77,010100002031BF0D00762667CA0AA453C04704E8D2A357D2BF,-78.5631586081816,-0.286599117243956,9323.55988136,864.921470115,0,tertiary,8992.895277439,0,2687.989057802,2,21.736853561,1,21.736797126,0,145.397866856,0,201.805348679,1126.82858183,0,932.012441572,0,84.713657499,0,778.776195339,0,228.663215791,0,358.732995168,21.736890179,0,521.30933649,res.bajo consumo,0,242.611789471,89.9907455444336,2927.38623046875
C23-RO01,78,010100002031BF0D00421205EE08A453C00251D06F6358D2BF,-78.5630450295949,-0.286644801323988,9319.910362084,852.701043471,0,tertiary,8989.016339687,0,2685.508513532,2,8.12531489,1,8.125256825,0,158.999681854,0,210.410110216,1114.225962534,0,925.119012373,0,97.856600675,0,766.472245663,0,241.152314898,0,349.746435819,8.125350332,0,507.872709198,res.bajo consumo,0,255.720118884,89.9903335571289,2929.97729492188
R19-RO01b,79,010100002031BF0D000198C68907A453C0C649EC86E8DAD2BF,-78.5629600943939,-0.294611102829688,10032.522139303,611.612590112,0,tertiary,9693.174853223,0,3463.028324551,2,44.849415174,1,15.305314427,0,703.679851578,0,583.87060224,762.81812108,0,125.342014906,0,262.894957436,0,525.52162957,0.0429580285321396,29.716783647,0,563.568921919,378.552050514,0,549.920412173,comercial,0,179.680062889,89.9900360107422,2937.26220703125
C19-RO03,80,010100002031BF0D00FCE2DB7A07A453C01D06A21ACFDAD2BF,-78.5629565379458,-0.2946050415122,10031.742513213,610.976644323,0,tertiary,9692.396070778,0,3462.251335703,2,44.556489788,1,14.523908327,0,703.452860799,0,583.182980544,762.479854711,0,125.121376263,0,262.55200802,0,525.474189668,0.045396152122391,29.019370279,0,562.834587869,377.917660878,0,550.701513164,comercial,0,180.253007979,89.9900360107422,2937.26220703125
C19-RO02b,81,010100002031BF0D0016F8BAF006A453C00F3F65B0E3D9D2BF,-78.562923605525,-0.294548914204811,10024.523252364,605.104027057,0,tertiary,9685.184628905,0,3455.05657741,2,42.435660686,1,7.288472983,0,701.388813148,0,576.827009469,759.378577331,0,123.294983623,0,257.353814322,0,525.089942119,0.0714921776976595,22.821507939,0,556.040813888,372.043264408,0,557.934489687,comercial,0,185.630707901,89.9900360107422,2937.26220703125
C19-RO02,82,010100002031BF0D0051B0FB4E06A453C0782472EFB5D8D2BF,-78.5628850419901,-0.294476970514161,10015.498396244,597.993440684,0,tertiary,9676.174610256,0,3446.001329591,2,41.791799844,1,1.847094297,0,699.236013692,0,569.06063463,755.889717363,0,121.922388297,0,248.916830631,0,525.098671103,0.1116891070663,16.026109504,0,547.418389068,364.475846345,0,567.01062138,comercial,0,192.765845722,89.9900360107422,2937.26220703125
C23-RO03,83,010100002031BF0D006839024002A453C03E775B41A956D2BF,-78.5626373311731,-0.286539377046086,9283.096906899,832.302314205,0,secondary,8951.702325502,0,2651.587605632,3,35.953251898,1,40.462532379,0,199.459795709,0,256.261402721,1090.670402998,0,917.373263307,0,142.273413611,0,745.60351687,0,286.872108607,0,349.557056302,22.025234054,0,466.662641832,res.bajo consumo,0,261.567817254,89.9908065795898,2927.52392578125
R19-RO01b,84,010100002031BF0D00E9E03B2902A453C0FFAF38832BCDD2BF,-78.5626319012405,-0.293772581239637,9934.959142219,544.785310911,0,tertiary,9595.947714211,0,3363.034745815,0,83.057932335,0,85.070199618,0,697.027058471,0,507.949047444,740.370576668,0,149.800447817,0,182.113583903,0,511.424828439,0.350732441696071,10.316902786,0,465.655732288,288.82807417,0,649.351841219,res.bajo consumo,0,215.074373501,89.9907760620117,2935.45361328125
C19-RO03,85,010100002031BF0D00B7DD031F02A453C0552CE8130FCDD2BF,-78.562629464889,-0.293765801849707,9934.184208112,544.309771504,0,tertiary,9595.175819429,0,3362.236297448,0,82.990658408,0,85.871233625,0,697.054048424,0,507.391449421,740.265097387,0,150.267733,0,181.536603514,0,510.897716986,0.350743517795114,10.310156137,0,464.871336379,288.092660699,0,650.145431985,res.bajo consumo,0,215.174256525,89.9907760620117,2935.45361328125
C19-RO02b,86,010100002031BF0D00CBDAB5C201A453C080B30D3B0ECCD2BF,-78.5626074577259,-0.293704564732984,9927.184543246,540.049167109,0,tertiary,9588.203637144,0,3355.024100264,0,82.732678472,0,93.106843281,0,697.339492448,0,502.384590062,739.350964639,0,154.612750608,0,176.404160248,0,506.168975286,0.350845299874893,10.249214759,0,457.78862803,281.449791499,0,657.314625489,res.bajo consumo,0,216.20890998,89.9907760620117,2935.45361328125
C19-RO02,87,010100002031BF0D00B0AFA24E01A453C05585A53DCBCAD2BF,-78.5625797833188,-0.293627557946896,9918.38281827,534.782165897,0,tertiary,9579.436545922,0,3345.954774911,0,83.304020151,0,102.205755753,0,697.80478175,0,496.166438236,738.300480787,0,160.373244659,0,170.167136863,0,500.307598374,0.34599421620213,10.172579903,0,448.88891696,273.096262882,0,666.332054803,res.bajo consumo,0,217.844417366,89.9907760620117,2935.45361328125
C23-RO02,88,010100002031BF0D002DD18857FEA353C02FCA4D8D2A55D2BF,-78.5623987995247,-0.286448133461053,9258.980112953,823.993943672,0,secondary,8927.327342951,0,2629.112691127,1,12.762142598,0,68.859923412,0,223.7922503,0,284.591757371,1080.024586982,0,896.244087965,0,168.996721498,0,737.117172242,0,267.342200777,0,355.610254035,37.575131035,0,444.038365543,res.bajo consumo,0,241.430711392,89.9908065795898,2927.52392578125
R19-RO01b,89,010100002031BF0D006A351136FDA353C062E16CC93CBFD2BF,-78.5623297851613,-0.292922207550438,9838.00794293,492.159666792,0,tertiary,9499.387486945,0,3263.05210426,2,44.937601589,0,91.712836155,0,707.854481807,0,444.235183012,722.938533575,0,223.793631397,0,130.239532279,0,452.017216876,0.265357431001033,10.180405536,0,367.858446267,196.557127364,0,719.979260757,res.bajo consumo,0,245.668376346,89.990592956543,2934.97802734375
C19-RO03,90,010100002031BF0D005D76E72BFDA353C09DCE5E8C1FBFD2BF,-78.5623273620963,-0.292915236549769,9837.2168399,491.795518149,0,tertiary,9498.599704186,0,3262.235053255,2,44.674286245,0,90.892208122,0,708.006495286,0,443.77460793,722.756444398,0,224.486153223,0,130.054883669,0,451.595903181,0.266317631545625,10.166708429,0,367.062946769,195.800357043,0,719.191033371,res.bajo consumo,0,246.064623456,89.990592956543,2934.97802734375
C23-RO05,91,010100002031BF0D000F0ADA02FDA353C08F40BD3BA854D2BF,-78.5623175744333,-0.286417063082816,9250.773378857,821.369694584,0,secondary,8919.032576057,0,2621.485737919,1,3.094025613,0,78.529858719,0,232.288676124,0,294.241800044,1076.546411092,0,889.141564132,0,178.214801468,0,734.455647951,0,257.679254956,0,358.162371346,42.870201302,0,436.488370854,res.bajo consumo,0,234.963363005,89.9908142089844,2927.70751953125
C19-RO02b,92,010100002031BF0D0025E94CD2FCA353C0A3F6A5C31DBED2BF,-78.5623059989053,-0.292853776037967,9830.242211859,488.632865484,0,tertiary,9491.654380984,0,3255.031520777,2,39.327036059,0,83.657063246,0,709.386409831,0,439.759299597,721.189457762,0,230.628216126,0,128.642161666,0,447.929264011,0.280483363131594,10.045946627,0,360.054228988,189.128217212,0,712.244716707,res.bajo consumo,0,249.647709095,89.990592956543,2934.97802734375
C19-RO02,93,010100002031BF0D00A375A861FCA353C0AE770DB3D9BCD2BF,-78.5622791428673,-0.2927765129624,9821.474820751,484.780981266,0,tertiary,9482.923909619,0,3245.976034823,3,30.231778307,0,74.56164579,0,711.221755323,0,434.829794388,719.317982393,0,238.436533764,0,127.428040991,0,443.444351503,0.308366049160194,9.894134906,0,351.256476993,180.740554495,0,703.520642551,res.bajo consumo,0,254.372521715,89.990592956543,2934.97802734375
C23-RO01,94,010100002031BF0D004925B41EFBA353C0964015D4F653D2BF,-78.5622021445498,-0.28637476645691,9239.280390613,817.654252636,0,secondary,8907.412186275,0,2610.847570671,1,10.581385071,0,92.197986557,0,244.532982126,0,307.872487033,1071.578530086,0,879.31880578,0,191.373433317,0,730.708627331,0,244.01401092,0,361.996307314,50.516118709,0,425.838249883,res.bajo consumo,0,226.362978278,89.9908142089844,2927.70751953125
R19-RO01b,95,010100002031BF0D005EF6C94EF8A353C06726F9DD49B1D2BF,-78.5620305034913,-0.292070833941216,9741.213745508,456.162730411,0,tertiary,9402.999629699,0,3163.123137375,1,50.223414308,1,8.634697826,0,707.519475144,0,396.309975381,707.065500853,0,312.96509905,0,144.855677758,0,407.271123518,0.274073079937384,9.852090842,0,271.812761092,104.155499537,0,624.101752581,res.bajo consumo,0,306.617971373,89.9898071289062,2935.021484375
C19-RO03,96,010100002031BF0D0061E69344F8A353C009450CDD2BB1D2BF,-78.5620280689559,-0.292063680522077,9740.405839898,455.95068745,0,tertiary,9402.195294294,0,3162.287344786,1,49.383201701,1,9.474808861,0,706.881444664,0,395.999355978,706.999592114,0,313.743449783,0,145.27208356,0,406.92690826,0.272613605486138,9.838017104,0,271.01891474,103.378564687,0,623.307597803,res.bajo consumo,0,307.22152072,89.9898071289062,2935.021484375
C19-RO02b,97,010100002031BF0D007CA7A7ECF7A353C0876AD98429B0D2BF,-78.5620071065186,-0.292002086387278,9733.449638067,454.185124063,0,tertiary,9395.269867052,0,3155.090894658,1,42.148620156,1,16.709024342,0,701.405349122,0,393.38889398,706.473181583,0,320.458328484,0,149.00548356,0,404.023229943,0.254015707788653,9.716835913,0,264.195412572,96.688808509,0,616.474624213,res.bajo consumo,0,304.427081189,89.9898071289062,2935.021484375
C19-RO02,98,010100002031BF0D00B52B297EF7A353C06DDA65DAE4AED2BF,-78.5619807626779,-0.291924680022396,9724.708240862,452.120723841,0,tertiary,9386.567230074,0,3146.047246116,1,33.056896341,1,25.800793929,0,694.569088287,0,390.27373631,705.916225834,0,328.928291491,0,154.051212076,0,400.529617731,0.22122844895922,9.564545559,0,255.652273381,88.281681618,0,607.900697565,res.bajo consumo,0,300.582286284,89.9898071289062,2935.021484375
C23-RO03,99,010100002031BF0D002C292566F4A353C09D975FD88651D2BF,-78.5617919314288,-0.286225997259288,9198.622221769,806.043736682,0,secondary,8866.298561034,0,2573.421902936,0,59.10088998,0,140.713540877,0,289.086519257,0,356.267996367,1055.034043246,0,845.434176738,0,238.577870652,0,719.193200282,0,195.509490453,0,379.140600898,71.399639966,0,389.449186744,res.bajo consumo,0,200.580735815,89.9923858642578,2925.00244140625
R19-RO01b,100,010100002031BF0D00912A4E81F3A353C0B153BE734EA3D2BF,-78.5617373717635,-0.291217434912421,9644.698690017,441.272676912,0,tertiary,9306.91253234,0,3063.304706311,14,3.516061111,0,101.228900958,0,634.873594103,0,370.738689797,705.971387121,0,407.570029864,0,212.887753359,0,377.061220484,0.339831982475165,6.915360206,0,180.158048046,11.475666073,0,530.164441902,res.bajo consumo,0,277.308875634,89.9843368530273,2933.35327148438
C19-RO03,101,010100002031BF0D00EF0D7675F3A353C0D906684230A3D2BF,-78.5617345478893,-0.291210236406284,9643.862558843,441.204622442,0,tertiary,9306.079572258,0,3062.446443294,13,3.34835646,0,100.370920363,0,634.311124807,0,370.592784099,705.986705693,0,408.381057748,0,213.55836137,0,376.871103543,0.346573623376831,6.946857649,0,179.431913909,10.692136933,0,529.356232261,res.bajo consumo,0,277.224610503,89.9843368530273,2933.35327148438
C19-RO02b,102,010100002031BF0D008BCCCE11F3A353C031D7243A32A2D2BF,-78.5617107886812,-0.29114967039219,9636.827773718,440.698056308,0,tertiary,9299.071496243,0,3055.225317278,13,1.691402875,0,93.153481368,0,629.605283707,0,369.442152479,706.157039858,0,415.21257279,0,219.252961603,0,375.345713483,0.403700049128043,7.473497355,0,173.370883094,4.099764018,0,522.562729697,res.bajo consumo,0,276.620473163,89.9843368530273,2933.35327148438
C19-RO02,103,010100002031BF0D0026549050F2A353C07346BAC010A1D2BF,-78.5616647157154,-0.291080654345115,9627.602651061,438.267429977,0,tertiary,9289.850394889,0,3046.108294094,13,2.678517801,0,84.032207233,0,625.323239445,0,366.251210978,704.507968325,0,423.119758087,0,225.319162524,0,371.697275346,0.478005253108886,6.216736908,0,167.098222243,5.083422118,0,513.425523209,sin dato,0,278.096393482,89.9843368530273,2933.35327148438
C23-RO02,104,010100002031BF0D0068908874F0A353C0E9D2BEEA1C50D2BF,-78.5615512212404,-0.28613970684391,9174.889455528,800.425757636,0,secondary,8842.296732968,0,2551.731877421,1,43.005909519,0,169.144268975,0,315.774105617,0,384.636213578,1046.162860792,0,826.33469309,0,265.807545251,0,713.788979931,0,167.086278656,0,391.546693767,42.985345052,0,369.346307664,res.bajo consumo,0,189.757633538,89.9930419921875,2924.5146484375
