guid,geom,x,y,is_experience,image_name,route_id,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation,pos_neg,tags
442,0101000020E6100000C05FFBB0F4A153C0B4C36F2CC54BD0BF,-78.5305597739052,-0.254624646563623,f,,C05-RO02,4354.652587318,934.125931139,0,tertiary,4002.562218748,0,166.586521347,4,22.50566352,0,474.408030388,0,896.671101733,0,313.641787539,348.60997809,0,362.44748754,0,290.260288948,0,2509.349035072,0,138.526685741,0,1327.981409057,0.184883384,0,851.840316439,res.medio consum,0,82.985091138,89.979248046875,2819.9990234375,,
443,0101000020E6100000A48BE587F4A153C0D8DA0C3D00C4D0BF,-78.5305499784141,-0.261962947482443,f,,C05-RO02,5088.522014929,1544.609102672,0,tertiary,4729.053302033,0,227.3693764,3,16.851065077,0,92.171930737,0,297.527397614,0,242.857909494,11.828485897,0,283.500898747,0,686.385875871,0,1808.571807574,0.217542316095944,0.053606278,0,614.338506833,0.203589854,0,746.299425744,res.bajo consumo,1,39.751549522,89.9749374389648,2829.32177734375,,
444,0101000020E6100000D3D31DE6F3A153C06E4B462F05F2CFBF,-78.5305114070209,-0.249573371966643,f,,C05-RO02,3865.413915815,669.579180548,0,secondary,3521.883859125,0,492.753936584,5,15.543297903,0,585.190811557,0,672.304452557,0,110.579903493,891.743542255,2,13.617187862,0,316.632896487,0,3027.671694653,0.156284422620402,23.981905673,0,1403.495015266,0.087478012,0,752.972734708,res.medio consum,0,126.25290797,89.9528350830078,2817.86767578125,,
445,0101000020E6100000CA2D88A0F3A153C098ABE46F3BEDCFBF,-78.5304948167679,-0.24942725146806,f,,C03-RO04,3850.658777097,665.745172862,0,secondary,3507.389614985,0,502.88673278,4,2.796525986,0,575.445986356,0,657.886972073,0,106.494511791,907.546570965,2,14.222326751,0,328.013511228,0,3043.499304382,0.19384397495355,14.413061887,0,1400.304043893,0.084922668,0,757.810374186,res.bajo consumo,0,141.380619032,89.9528350830078,2817.86767578125,,
446,0101000020E610000064FC833DF3A153C0CDF30F7387D2D0BF,-78.5304712094235,-0.262849676480809,f,,C05-RO02,5175.454897095,1614.450295668,0,tertiary,4815.253322105,0,199.32856365,1,13.823807825,0,190.67435274,0,253.514663755,0,341.669226321,16.04543378,0,184.548263857,0,637.869888565,0,1736.161198185,0,73.654637067,0,541.100716796,0.043054682,0,710.80253721,res.bajo consumo,0,99.99697742,89.9941024780273,2830.94677734375,,
447,0101000020E6100000A6C5A2D5F2A153C015EDD159E354D0BF,-78.5304464425631,-0.255181157793872,f,,C03-RO04,4403.485091844,969.758658726,0,tertiary,4050.385684337,0,157.054776311,4,7.315872048,0,411.282250487,0,867.093938583,0,281.492835202,287.08321767,0,307.093911034,0,280.819529245,0,2459.26225064,0,140.747324225,0,1265.372763231,0.174693419,0,846.820942765,res.bajo consumo,0,68.183528238,89.9705276489258,2820.87475585938,,
448,0101000020E61000002CBADC52F2A153C0E8F598F36F29D0BF,-78.5304152637042,-0.252529132736383,f,,C23-RO03,4142.649596682,775.721265251,0,tertiary,3793.294442551,0,318.345221419,0,79.574574065,0,703.35071301,0,968.872072793,0,380.173801389,566.435386656,0,171.033137576,0,193.080086505,0,2727.83247723,0,92.187343104,0,1459.487081126,60.161877287,0,777.070357189,asistencia socia,0,153.43440113,89.9618530273438,2816.2236328125,,
449,0101000020E6100000DBEBA53DF2A153C0CE06E50C5BECCFBF,-78.5304102058721,-0.249400502487381,f,,C19-RO02,3843.148971924,656.066821601,0,secondary,3499.655479661,0,498.492005251,3,12.66172435,0,580.449947794,0,658.728914218,0,114.783584436,909.186973942,2,22.668190124,0,324.634222796,0,3049.656375262,0.123823049272782,18.305603494,0,1390.69529752,0.037417627,0,767.620185746,res.bajo consumo,0,148.526640384,89.9528350830078,2817.86767578125,,
450,0101000020E6100000724137ECEFA153C006B4565C272ED0BF,-78.5302687205892,-0.252817001509186,f,,C23-RO02,4162.631198314,780.123317333,0,residential,3812.416898238,0,289.929574336,0,80.839618848,0,670.079086267,0,973.410288993,0,415.967007735,531.746194164,0,201.812684986,0,190.432599142,0,2705.24497948,0,77.702333185,0,1454.378223448,78.100658197,0,801.367275146,res.bajo consumo,0,143.380520432,89.9651870727539,2815.62182617188,,
451,0101000020E61000007EE1474CEFA153C06FC8D2F89B96D0BF,-78.5302305891,-0.259192460052083,f,,C03-RO04,4793.137736672,1301.90552204,0,tertiary,4435.31873172,0,40.57649077,0,54.955869422,1,31.812864805,0,491.206324804,1,49.743367869,1.094304103,0,56.657021037,0,481.471380554,0,2082.309002752,0.0546712986184716,40.182691649,0,845.440059171,0.186498523,0,665.64408317,res.bajo consumo,1,37.739060567,89.9823226928711,2825.0078125,,
452,0101000020E61000000B7C3FA6EDA153C0D271E4C4BE58D0BF,-78.53012996864,-0.255416576650331,f,,C05-RO02,4410.607548677,966.205307935,0,tertiary,4056.474909809,0,190.362753489,5,12.961432641,0,380.722967865,0,855.915802077,0,297.033939474,248.992016186,0,270.501049453,0,310.607553761,0,2451.884507295,0,105.087518186,0,1229.319634407,0.053118231,0,802.968826322,res.bajo consumo,0,59.763578806,89.9678955078125,2821.35205078125,,
453,0101000020E61000002BB65886ECA153C06023376D3A62D0BF,-78.5300613275837,-0.25599537530484,f,,C03-RO04,4464.621408255,1011.706175585,0,tertiary,4109.655203584,0,208.04664264,3,13.281466567,0,315.941450746,0,800.479334717,0,252.006507173,186.937489625,0,207.155666871,0,316.447005203,0,2398.57644919,0.00532428700517635,40.799978131,0,1165.835126783,0.322475558,0,760.789393122,res.medio consum,0,119.102406846,89.9636840820312,2821.79541015625,,
454,0101000020E6100000F648C63CECA153C079BA943B8DECCFBF,-78.530043786657,-0.249406484691878,f,,C22-RO05,3822.300929782,615.657256191,0,secondary,3477.580407476,0,470.871029206,1,46.269660244,0,611.952494691,0,676.202871445,0,154.758457242,903.98981788,1,47.835746769,0,301.449566619,0,3063.966605386,0,56.973754547,0,1350.125073514,0.020576296,0,807.475193771,res.medio consum,0,172.150643192,89.9526748657227,2817.6572265625,,
455,0101000020E6100000B17951F0EBA153C0FFC7E2109D9BD0BF,-78.5300255580576,-0.259497896661855,f,,C05-RO02,4814.498248525,1307.511493965,0,tertiary,4456.047419024,0,0.273159151,1,38.334843653,1,31.01110694,0,482.700495269,1,45.471852354,35.423485802,0,80.645098851,0,522.276623424,0,2066.27235301,0.404512846825929,0,0,804.787523008,0.177986108,0,641.277439805,res.bajo consumo,0,73.770254758,89.9842147827148,2824.92626953125,,
456,0101000020E6100000CB9E145BE9A153C0CEE5D00F8382CFBF,-78.5298679067011,-0.246170408938083,f,,C23-RO01,3509.278539539,658.211094812,0,primary_link,3171.811249366,0,629.659344806,1,38.284170319,0,472.068309973,0,401.782449212,0,373.329628542,1064.562294896,3,31.802550129,1,46.192669842,0,3187.713028599,0,62.65173326,0,1350.397109751,91.087382548,0,584.8177715,res.bajo consumo,0,136.578341461,89.9923095703125,2812.31958007812,,
457,0101000020E61000002BC77BECE8A153C0FD51984135EACFBF,-78.5298415383119,-0.249334961918649,f,,C11-RO01,3803.813652351,592.417051271,0,secondary,3458.57723615,0,463.042306577,1,43.431602252,0,624.728668232,0,679.337961841,0,175.81677784,910.200297118,2,24.273477671,0,297.762238505,0,3079.770801387,0,78.465745497,0,1327.09430065,6.5105e-05,0,810.727051293,res.medio consum,0,193.463376864,89.9726333618164,2817.29736328125,,
458,0101000020E6100000E3488FA3E7A153C04173D57A3466D0BF,-78.5297631167664,-0.256238098101495,f,,C05-RO02,4474.133900773,1013.965804434,0,tertiary,4118.250350066,0,241.853321916,0,55.219522732,0,287.87497014,0,791.572648292,0,219.726804954,149.153677711,0,171.520067366,0,352.379337412,0,2390.92887517,0.0597111623168564,21.504934362,0,1129.872475252,0.031773921,0,718.38501641,res.bajo consumo,0,145.043598484,89.9780197143555,2821.27783203125,,
459,0101000020E61000004EA20803E7A153C05D0CFD8A5F8AD0BF,-78.5297248443905,-0.258445630770614,f,,C03-RO04,4694.17597884,1205.3271359,0,tertiary,4336.073797281,0,34.889981449,2,36.770885265,1,43.630970516,0,590.752564626,1,33.697363988,0.27391048,1,43.684459805,0,460.733254231,0,2182.565914507,0.0787944546669278,32.785488761,0,897.256742038,0.069253313,0,621.614393637,res.bajo consumo,0,117.870136373,89.9893646240234,2821.60278320312,,
460,0101000020E6100000825540FAE5A153C01C8D6BA620E8CFBF,-78.5296617153417,-0.249271470317674,f,,C05-RO02,3787.436231531,571.797275609,0,secondary,3441.741259212,0,456.9320935,0,51.132740446,0,636.630242459,0,682.823245497,0,195.082124573,916.197303285,4,5.863793749,0,296.053068912,0,3093.898928233,0,98.236062096,0,1306.642767614,0.007857607,0,792.549075786,res.medio consum,0,195.315825125,89.9726333618164,2817.29736328125,,
461,0101000020E610000023B6AAE8E5A153C07E72BF710DC9CEBF,-78.529657522879,-0.240510635891855,f,,C25-RO05,2994.610364038,1079.161343596,0,residential,2677.537071926,0,661.948289627,1,49.904856296,0,218.416330044,0,510.835751935,0,138.928276331,1266.467560175,0,90.492039706,0,306.578752951,0,2919.643550157,0,101.02643871,0,1573.93694723,145.380812268,0,96.849001909,res.bajo consumo,0,141.782323858,89.9841842651367,2828.67553710938,,
462,0101000020E61000007F8FEABDE5A153C0A24479EC20E3CFBF,-78.5296473303442,-0.24911891504829,f,,C03-RO04,3772.081109738,568.764007085,0,secondary,3426.652905359,0,470.053868713,0,60.31275484,0,628.224395184,0,668.967534481,0,196.260224523,933.082399448,4,4.128717544,0,311.19017163,0,3110.1890662,0,99.014879214,0,1303.970666918,0.014682556,0,794.672836515,res.bajo consumo,0,182.08225365,89.9726333618164,2817.29736328125,,
463,0101000020E6100000C2EA8853E5A153C02C5A2057226FD0BF,-78.5296219670372,-0.2567830897182,f,,C03-RO04,4521.889003425,1055.753104765,0,tertiary,4165.144269374,0,179.528088987,1,25.903551785,0,228.266342277,0,747.128785843,0,158.013085506,86.931941943,0,108.934267841,0,381.01786598,0,2346.195655641,0.248976924143563,8.221745127,0,1067.364375017,0.359735204,0,674.669880768,res.bajo consumo,0,152.861579729,89.9799728393555,2821.3876953125,,
464,0101000020E6100000F8D27C49E4A153C0460BE3BF0A2ED0BF,-78.5295585364328,-0.252810180081884,f,,C23-RO03,4124.237353179,716.676310031,0,residential,3772.14076321,0,219.950839677,0,56.420641012,0,669.603590835,0,1046.597224495,0,451.355068836,522.596261775,0,136.318544522,0,125.861828002,0,2739.432851801,0.406996942719791,1.911879796,0,1379.925207492,145.236935558,0,788.601476753,res.bajo consumo,0,212.46179044,89.9654846191406,2814.99853515625,,
465,0101000020E6100000A9FF795EE4A153C057FCE4FC1BE2CFBF,-78.5295635405916,-0.249087809070235,f,,C19-RO02,3764.309072111,559.234298744,0,secondary,3418.668884412,0,465.206068774,0,63.186625143,0,634.027515748,0,670.808917204,0,205.665994197,936.221960854,4,9.794346087,0,307.322919389,0,3116.94413726,0,108.168399596,0,1294.475095118,0.027374246,0,786.406911687,res.bajo consumo,0,173.016941316,89.9726333618164,2817.29736328125,,
466,0101000020E61000004143342DE4A153C062C488C60DDBCFBF,-78.5295517931345,-0.248872491779852,f,,C22-RO05,3743.13710829,556.878994567,0,residential,3397.906352256,0,478.284790771,1,49.116143872,0,620.873300452,0,651.210548381,0,209.166241568,945.183170449,4,20.451140066,0,283.353306696,0,3139.570982757,0,108.367670585,0,1292.080376978,21.749152089,0,791.100794898,res.medio consum,0,155.91689994,89.9781341552734,2817.43408203125,,
467,0101000020E610000031A2402DE4A153C007FE179704D4CFBF,-78.5295518046558,-0.248657773758154,f,,C11-RO01,3722.737045905,556.855437707,0,residential,3377.962747669,0,491.181315357,1,43.212671003,0,607.179044763,0,631.240688079,0,214.015072904,951.817215789,2,41.203477801,0,259.4874281,0,3161.661565084,0,107.69797059,0,1291.435440146,43.925173354,0,776.121537901,res.medio consum,0,141.981344002,89.9781341552734,2817.43408203125,,
468,0101000020E610000030B62907E4A153C0D41B534AB2C7CFBF,-78.5295427234021,-0.248281751910524,f,,C03-RO04,3686.580075274,558.267579046,0,residential,3342.597271617,0,514.214548079,0,57.094347068,0,585.645659595,0,597.556551588,0,229.26419102,962.462804053,0,81.593306764,0,217.664239693,0,3200.787203461,0,106.820679511,0,1290.35715635,82.385563616,0,740.197624472,res.bajo consumo,0,124.065241385,89.9814071655273,2817.53076171875,,
469,0101000020E6100000920F18F4E3A153C03CE2BF24C0C4CFBF,-78.5295381770104,-0.248191850608935,f,,C19-RO02,3677.81410966,558.805906321,0,residential,3334.016631376,0,519.859640059,0,50.399795951,0,581.054543891,0,589.815585102,0,234.107655601,964.762695607,0,91.404504742,0,207.656919231,0,3210.250087799,0,106.799131326,0,1290.036003966,91.48300193,0,731.556195601,res.bajo consumo,0,121.275890499,89.9827117919922,2817.435546875,,
470,0101000020E610000098424AC5E3A153C09F78781F85BDCFBF,-78.529527018089,-0.247971191755771,f,,C22-RO05,3656.325494552,560.882786397,0,residential,3312.989808303,0,534.257679011,1,40.290443006,0,570.374143348,0,571.114682402,0,247.314500509,970.410871311,0,115.629755939,0,183.095328089,0,3233.490279221,0,107.048817225,0,1289.576811776,113.812270457,0,710.498429528,res.bajo consumo,0,117.803316695,89.9803924560547,2816.08984375,,
471,0101000020E61000002DAEC086E3A153C01138B21FF28FD0BF,-78.5295121080059,-0.258785754159249,f,,C05-RO02,4718.824476026,1212.031456466,0,tertiary,4360.045039168,0,4.538057686,0,59.658775101,1,34.488704493,0,578.909110424,0,65.008172833,41.000718571,2,15.78499772,0,503.351127566,0,2163.824348118,0.480160948290032,2.148276615,0,853.364143641,0.338262677,0,591.395473144,res.bajo consumo,0,121.438115785,89.9934921264648,2819.6865234375,,
472,0101000020E61000001762C19AE3A153C03E58EAFC77B6CFBF,-78.529516877032,-0.247756002897121,f,,C11-RO01,3635.451015395,564.01334439,0,residential,3292.577973855,0,548.852694336,1,43.568909241,0,560.725298984,0,553.266446183,0,261.711263015,975.998186692,0,139.375929867,0,159.146334548,0,3241.607101896,0,107.223029545,0,1289.661969394,135.61855521,0,690.233968872,res.bajo consumo,0,119.372607263,89.9800643920898,2816.0634765625,,
473,0101000020E6100000828D3F3CE3A153C0D5285E182FAACFBF,-78.5294943447716,-0.247381102465005,f,,C03-RO04,3598.884743017,571.307249272,0,residential,3256.823604721,0,574.090414704,2,44.617002682,0,546.526273267,0,523.70719659,0,290.2273285,985.212894876,0,131.019899832,0,117.420571226,0,3217.945381453,0,106.481586663,0,1290.333972325,139.28054137,0,655.195657305,res.bajo consumo,0,132.347409749,89.9819564819336,2815.8974609375,,
474,0101000020E6100000471C9D24E3A153C03221901838A7CFBF,-78.5294887098581,-0.247290622705131,f,,C19-RO02,3590.064910717,573.488412335,0,residential,3248.203493033,0,577.931932362,2,42.375408972,0,543.545243636,0,516.840767756,0,297.594205712,987.41577797,0,120.952695015,0,107.354443565,0,3212.271161325,0,106.784780274,0,1290.676749222,139.129062322,0,646.845543199,res.bajo consumo,0,137.191868888,89.9819564819336,2815.8974609375,,
475,0101000020E6100000886B38EBE2A153C0A163BEF704A0CFBF,-78.5294750262238,-0.247070904701812,f,,C22-RO05,3568.674917417,579.481258555,0,residential,3227.305926788,0,576.330245341,2,46.563000875,0,537.025457951,0,500.619658737,0,316.107741261,992.765185088,0,96.517296576,0,82.924628899,0,3198.582418118,0,108.765568596,0,1291.836230381,138.803366777,0,626.780235315,res.bajo consumo,0,151.12403811,89.9819564819336,2815.8974609375,,
476,0101000020E610000045879DBCE2A153C0CB31C52EF198CFBF,-78.5294639147151,-0.246854923092896,f,,C11-RO01,3547.829063627,586.551901233,0,residential,3206.963393429,0,576.026339498,0,53.252962604,0,531.387145268,0,485.156079679,0,334.884985863,998.279578374,0,72.519553505,0,58.940312153,0,3185.47799273,0,108.988964342,0,1293.684258851,139.059739251,0,607.540562771,res.bajo consumo,0,167.369754823,89.9854202270508,2815.05737304688,,
477,0101000020E610000035C003A9E2A153C0852763F8A88CCFBF,-78.5294592415456,-0.246480103762505,f,,C03-RO04,3512.641744107,602.386147835,0,residential,3172.731677511,0,579.489208949,2,42.724642151,0,522.487527166,0,458.791530922,0,343.459794136,1010.337002298,4,30.900183117,1,17.417699049,0,3164.458776263,0,107.655000814,0,1299.544344325,137.899576617,0,576.120946111,res.bajo consumo,0,172.794039399,89.9907455444336,2814.37548828125,,
478,0101000020E610000039AD3DA4E2A153C0C9BE6833AB89CFBF,-78.5294581034003,-0.246388816930894,f,,C19-RO02,3504.093484243,606.61378501,0,residential,3164.421644063,0,580.782624049,2,45.885398011,0,520.802388365,0,452.719233692,0,346.040755389,1013.511461472,4,20.801423811,1,7.573684816,0,3159.401665456,0,108.20852302,0,1301.169773822,137.617020297,0,568.668525221,res.bajo consumo,0,174.212492179,89.9907455444336,2814.37548828125,,
479,0101000020E61000004545888BE2A153C0C982C9727F82CFBF,-78.5294522124069,-0.246169978187956,f,,C22-RO05,3483.441410662,616.999664764,0,residential,3144.33724683,0,584.198266752,0,59.893563287,0,517.900723161,0,439.067216478,0,353.010306406,1021.162811022,4,4.719256637,2,17.581248366,0,3147.070221585,0,108.835328926,0,1305.03466467,137.247161111,0,550.903239763,res.bajo consumo,0,180.251454809,89.9899749755859,2810.46142578125,,
480,0101000020E61000005FBEC781E1A153C0D7CA27AEB07BCFBF,-78.5293888521787,-0.245962224041782,f,,C11-RO01,3460.309297709,622.003992285,0,residential,3121.526680615,0,582.084572761,0,74.926357662,0,522.598072705,0,432.463629637,0,355.145141099,1022.858557453,4,16.419781606,2,6.779491497,0,3129.841247784,0,117.494594137,0,1302.834552133,143.101604457,0,529.81842858,res.bajo consumo,0,194.647638536,89.9899749755859,2810.46142578125,,
481,0101000020E6100000A9F15325E1A153C033759216167DD0BF,-78.5293668098226,-0.257634660761897,f,,C03-RO04,4595.613829646,1118.024203402,0,tertiary,4237.556203175,0,83.00097253,3,19.276695399,0,141.757711055,0,685.769523477,0,66.112417008,3.186937895,2,12.089685699,0,443.499933349,0,2280.033588239,0.00767391432454843,46.199311305,0,968.532373285,0.493522903,0,609.368845512,res.bajo consumo,0,79.091633168,89.9914855957031,2819.84790039062,,
482,0101000020E6100000B4387D3AE1A153C088EFEDAA952CD0BF,-78.5293718550554,-0.252721230433729,f,,C23-RO02,4105.767372416,694.334329681,0,residential,3753.310849625,0,208.31454811,0,58.643505138,0,680.688004826,0,1044.483782469,0,454.442745691,531.841388718,0,114.588465226,0,104.475742742,0,2757.421884508,0.559703634769638,0,0,1357.017229175,164.57313929,0,767.607964711,res.bajo consumo,0,235.447318656,89.9828796386719,2814.20849609375,,
483,0101000020E61000002E19C213E1A153C043BC75127273D0BF,-78.5293626208774,-0.257046239878893,f,,C05-RO02,4536.045316909,1065.810440869,0,tertiary,4178.521992388,0,148.422470667,2,17.299693396,0,204.363017673,0,738.616671407,0,130.100544474,51.117513001,0,77.00467287,0,417.601055088,0,2335.889284333,0.0914253649560851,22.631047315,0,1030.884279433,0.052256576,0,635.612357041,res.bajo consumo,0,111.782897921,89.9884643554688,2819.99682617188,,
484,0101000020E61000008A6D3085DFA153C0C98D391BC581D0BF,-78.5292675946168,-0.257920528971422,f,,C05-RO02,4619.950453509,1128.998297607,0,tertiary,4261.45469575,0,52.934700537,3,35.374836557,0,117.956262923,0,668.172067518,1,43.912972488,12.215414205,2,17.174929256,0,468.597033798,0,2259.177225979,0.0175741645571487,43.746574332,0,934.894519789,0.128239796,0,588.117725125,res.bajo consumo,0,68.481891958,89.9933242797852,2819.22583007812,,
485,0101000020E61000001EED4606DFA153C0CA1C5D533475CFBF,-78.5292373364104,-0.245764294342939,f,,C23-RO01,3432.650830175,619.032858128,0,residential,3093.816011984,0,571.232404868,0,52.566265539,0,538.192284479,0,436.298840151,0,349.734609229,1015.075943069,2,44.066011331,1,26.569048303,0,3104.575172881,0,139.082926763,0,1291.289363415,140.562858981,0,502.489532942,res.bajo consumo,0,195.975776623,89.9692764282227,2809.98974609375,,
486,0101000020E610000030E30690DDA153C01552BE3EF072CFBF,-78.5291481082211,-0.245695143352933,f,,C03-RO04,3420.751414628,614.921233929,0,residential,3081.752923913,0,563.824061225,1,40.013870503,0,547.90283228,0,441.6619723,0,344.854624515,1008.592609672,0,55.408632904,1,39.120937788,0,3092.198890152,0,150.917391836,0,1283.452838832,134.636836949,0,489.984749295,res.bajo consumo,0,187.430882274,89.9692764282227,2809.98974609375,,
